,date,state,fips,cumulative_cases,cumulative_deaths,year,month,year_month,deaths,cases,7day_avg_deaths,7day_avg_cases
15435,2020-05-01,Nebraska,31,4838,72,2020,5,2020-05,2,506,3.142857142857143,337.7142857142857
15436,2020-05-02,Nebraska,31,5332,75,2020,5,2020-05,3,494,3.2857142857142856,347.7142857142857
15437,2020-05-03,Nebraska,31,5686,77,2020,5,2020-05,2,354,3.2857142857142856,365.7142857142857
15438,2020-05-04,Nebraska,31,6123,78,2020,5,2020-05,1,437,3.4285714285714284,376.57142857142856
15439,2020-05-05,Nebraska,31,6442,81,2020,5,2020-05,3,319,3.5714285714285716,404.14285714285717
15440,2020-05-06,Nebraska,31,6771,85,2020,5,2020-05,4,329,2.5714285714285716,413.57142857142856
15441,2020-05-07,Nebraska,31,7190,91,2020,5,2020-05,6,419,3.0,408.2857142857143
15442,2020-05-08,Nebraska,31,7830,92,2020,5,2020-05,1,640,2.857142857142857,427.42857142857144
15443,2020-05-09,Nebraska,31,8233,95,2020,5,2020-05,3,403,2.857142857142857,414.42857142857144
15444,2020-05-10,Nebraska,31,8328,97,2020,5,2020-05,2,95,2.857142857142857,377.42857142857144
15445,2020-05-11,Nebraska,31,8575,99,2020,5,2020-05,2,247,3.0,350.2857142857143
15446,2020-05-12,Nebraska,31,8732,102,2020,5,2020-05,3,157,3.0,327.14285714285717
15447,2020-05-13,Nebraska,31,9072,106,2020,5,2020-05,4,340,3.0,328.7142857142857
15448,2020-05-14,Nebraska,31,9411,117,2020,5,2020-05,11,339,3.7142857142857144,317.2857142857143
15449,2020-05-15,Nebraska,31,9766,122,2020,5,2020-05,5,355,4.285714285714286,276.57142857142856
15450,2020-05-16,Nebraska,31,10220,129,2020,5,2020-05,7,454,4.857142857142857,283.85714285714283
15451,2020-05-17,Nebraska,31,10348,129,2020,5,2020-05,0,128,4.571428571428571,288.57142857142856
15452,2020-05-18,Nebraska,31,10625,132,2020,5,2020-05,3,277,4.714285714285714,292.85714285714283
15453,2020-05-19,Nebraska,31,10846,136,2020,5,2020-05,4,221,4.857142857142857,302.0
15454,2020-05-20,Nebraska,31,11119,141,2020,5,2020-05,5,273,5.0,292.42857142857144
15455,2020-05-21,Nebraska,31,11423,148,2020,5,2020-05,7,304,4.428571428571429,287.42857142857144
15456,2020-05-22,Nebraska,31,11661,149,2020,5,2020-05,1,238,3.857142857142857,270.7142857142857
15457,2020-05-23,Nebraska,31,11988,150,2020,5,2020-05,1,327,3.0,252.57142857142858
15458,2020-05-24,Nebraska,31,12133,153,2020,5,2020-05,3,145,3.4285714285714284,255.0
15459,2020-05-25,Nebraska,31,12354,155,2020,5,2020-05,2,221,3.2857142857142856,247.0
15460,2020-05-26,Nebraska,31,12618,160,2020,5,2020-05,5,264,3.4285714285714284,253.14285714285714
15461,2020-05-27,Nebraska,31,12975,168,2020,5,2020-05,8,357,3.857142857142857,265.14285714285717
15462,2020-05-28,Nebraska,31,13260,170,2020,5,2020-05,2,285,3.142857142857143,262.42857142857144
15463,2020-05-29,Nebraska,31,13654,177,2020,5,2020-05,7,394,4.0,284.7142857142857
15464,2020-05-30,Nebraska,31,13905,177,2020,5,2020-05,0,251,3.857142857142857,273.85714285714283
15465,2020-05-31,Nebraska,31,14101,178,2020,5,2020-05,1,196,3.5714285714285716,281.14285714285717
15466,2020-06-01,Nebraska,31,14345,183,2020,6,2020-06,5,244,4.0,284.42857142857144
15467,2020-06-02,Nebraska,31,14611,187,2020,6,2020-06,4,266,3.857142857142857,284.7142857142857
15468,2020-06-03,Nebraska,31,14866,189,2020,6,2020-06,2,255,3.0,270.14285714285717
15469,2020-06-04,Nebraska,31,15117,193,2020,6,2020-06,4,251,3.2857142857142856,265.2857142857143
15470,2020-06-05,Nebraska,31,15379,193,2020,6,2020-06,0,262,2.2857142857142856,246.42857142857142
15471,2020-06-06,Nebraska,31,15543,196,2020,6,2020-06,3,164,2.7142857142857144,234.0
15472,2020-06-07,Nebraska,31,15634,196,2020,6,2020-06,0,91,2.5714285714285716,219.0
15473,2020-06-08,Nebraska,31,15752,196,2020,6,2020-06,0,118,1.8571428571428572,201.0
15474,2020-06-09,Nebraska,31,15888,199,2020,6,2020-06,3,136,1.7142857142857142,182.42857142857142
15475,2020-06-10,Nebraska,31,16025,209,2020,6,2020-06,10,137,2.857142857142857,165.57142857142858
15476,2020-06-11,Nebraska,31,16315,217,2020,6,2020-06,8,290,3.4285714285714284,171.14285714285714
15477,2020-06-12,Nebraska,31,16513,221,2020,6,2020-06,4,198,4.0,162.0
15478,2020-06-13,Nebraska,31,16634,221,2020,6,2020-06,0,121,3.5714285714285716,155.85714285714286
15479,2020-06-14,Nebraska,31,16735,221,2020,6,2020-06,0,101,3.5714285714285716,157.28571428571428
15480,2020-06-15,Nebraska,31,16860,226,2020,6,2020-06,5,125,4.285714285714286,158.28571428571428
15481,2020-06-16,Nebraska,31,17031,236,2020,6,2020-06,10,171,5.285714285714286,163.28571428571428
15482,2020-06-17,Nebraska,31,17226,239,2020,6,2020-06,3,195,4.285714285714286,171.57142857142858
15483,2020-06-18,Nebraska,31,17415,244,2020,6,2020-06,5,189,3.857142857142857,157.14285714285714
15484,2020-06-19,Nebraska,31,17591,249,2020,6,2020-06,5,176,4.0,154.0
15485,2020-06-20,Nebraska,31,17707,249,2020,6,2020-06,0,116,4.0,153.28571428571428
15486,2020-06-21,Nebraska,31,17810,252,2020,6,2020-06,3,103,4.428571428571429,153.57142857142858
15487,2020-06-22,Nebraska,31,17957,255,2020,6,2020-06,3,147,4.142857142857143,156.71428571428572
15488,2020-06-23,Nebraska,31,18091,262,2020,6,2020-06,7,134,3.7142857142857144,151.42857142857142
15489,2020-06-24,Nebraska,31,18220,263,2020,6,2020-06,1,129,3.4285714285714284,142.0
15490,2020-06-25,Nebraska,31,18346,266,2020,6,2020-06,3,126,3.142857142857143,133.0
15491,2020-06-26,Nebraska,31,18524,270,2020,6,2020-06,4,178,3.0,133.28571428571428
15492,2020-06-27,Nebraska,31,18775,271,2020,6,2020-06,1,251,3.142857142857143,152.57142857142858
15493,2020-06-28,Nebraska,31,18900,271,2020,6,2020-06,0,125,2.7142857142857144,155.71428571428572
15494,2020-06-29,Nebraska,31,19064,273,2020,6,2020-06,2,164,2.5714285714285716,158.14285714285714
15495,2020-06-30,Nebraska,31,19194,279,2020,6,2020-06,6,130,2.4285714285714284,157.57142857142858
15496,2020-07-01,Nebraska,31,19325,282,2020,7,2020-07,3,131,2.7142857142857144,157.85714285714286
15497,2020-07-02,Nebraska,31,19476,284,2020,7,2020-07,2,151,2.5714285714285716,161.42857142857142
15498,2020-07-03,Nebraska,31,19660,285,2020,7,2020-07,1,184,2.142857142857143,162.28571428571428
15499,2020-07-04,Nebraska,31,19826,285,2020,7,2020-07,0,166,2.0,150.14285714285714
15500,2020-07-05,Nebraska,31,19937,285,2020,7,2020-07,0,111,2.0,148.14285714285714
15501,2020-07-06,Nebraska,31,20052,286,2020,7,2020-07,1,115,1.8571428571428572,141.14285714285714
15502,2020-07-07,Nebraska,31,20205,287,2020,7,2020-07,1,153,1.1428571428571428,144.42857142857142
15503,2020-07-08,Nebraska,31,20437,291,2020,7,2020-07,4,232,1.2857142857142858,158.85714285714286
15504,2020-07-09,Nebraska,31,20658,294,2020,7,2020-07,3,221,1.4285714285714286,168.85714285714286
15505,2020-07-10,Nebraska,31,20834,294,2020,7,2020-07,0,176,1.2857142857142858,167.71428571428572
15506,2020-07-11,Nebraska,31,21035,296,2020,7,2020-07,2,201,1.5714285714285714,172.71428571428572
15507,2020-07-12,Nebraska,31,21214,296,2020,7,2020-07,0,179,1.5714285714285714,182.42857142857142
15508,2020-07-13,Nebraska,31,21444,298,2020,7,2020-07,2,230,1.7142857142857142,198.85714285714286
15509,2020-07-14,Nebraska,31,21717,299,2020,7,2020-07,1,273,1.7142857142857142,216.0
15510,2020-07-15,Nebraska,31,21979,302,2020,7,2020-07,3,262,1.5714285714285714,220.28571428571428
15511,2020-07-16,Nebraska,31,22178,307,2020,7,2020-07,5,199,1.8571428571428572,217.14285714285714
15512,2020-07-17,Nebraska,31,22361,308,2020,7,2020-07,1,183,2.0,218.14285714285714
15513,2020-07-18,Nebraska,31,22545,308,2020,7,2020-07,0,184,1.7142857142857142,215.71428571428572
15514,2020-07-19,Nebraska,31,22637,308,2020,7,2020-07,0,92,1.7142857142857142,203.28571428571428
15515,2020-07-20,Nebraska,31,22847,313,2020,7,2020-07,5,210,2.142857142857143,200.42857142857142
15516,2020-07-21,Nebraska,31,23190,313,2020,7,2020-07,0,343,2.0,210.42857142857142
15517,2020-07-22,Nebraska,31,23486,314,2020,7,2020-07,1,296,1.7142857142857142,215.28571428571428
15518,2020-07-23,Nebraska,31,23818,318,2020,7,2020-07,4,332,1.5714285714285714,234.28571428571428
15519,2020-07-24,Nebraska,31,24174,322,2020,7,2020-07,4,356,2.0,259.0
15520,2020-07-25,Nebraska,31,24412,322,2020,7,2020-07,0,238,2.0,266.7142857142857
15521,2020-07-26,Nebraska,31,24618,322,2020,7,2020-07,0,206,2.0,283.0
15522,2020-07-27,Nebraska,31,24899,322,2020,7,2020-07,0,281,1.2857142857142858,293.14285714285717
15523,2020-07-28,Nebraska,31,25140,326,2020,7,2020-07,4,241,1.8571428571428572,278.57142857142856
15524,2020-07-29,Nebraska,31,25448,331,2020,7,2020-07,5,308,2.4285714285714284,280.2857142857143
15525,2020-07-30,Nebraska,31,25766,333,2020,7,2020-07,2,318,2.142857142857143,278.2857142857143
15526,2020-07-31,Nebraska,31,26211,338,2020,7,2020-07,5,445,2.2857142857142856,291.0
15527,2020-08-01,Nebraska,31,26391,338,2020,8,2020-08,0,180,2.2857142857142856,282.7142857142857
15528,2020-08-02,Nebraska,31,26702,338,2020,8,2020-08,0,311,2.2857142857142856,297.7142857142857
15529,2020-08-03,Nebraska,31,26956,334,2020,8,2020-08,0,254,2.2857142857142856,293.85714285714283
15530,2020-08-04,Nebraska,31,27178,339,2020,8,2020-08,5,222,2.4285714285714284,291.14285714285717
15531,2020-08-05,Nebraska,31,27489,342,2020,8,2020-08,3,311,2.142857142857143,291.57142857142856
15532,2020-08-06,Nebraska,31,27821,347,2020,8,2020-08,5,332,2.5714285714285716,293.57142857142856
15533,2020-08-07,Nebraska,31,28104,352,2020,8,2020-08,5,283,2.5714285714285716,270.42857142857144
15534,2020-08-08,Nebraska,31,28245,353,2020,8,2020-08,1,141,2.7142857142857144,264.85714285714283
15535,2020-08-09,Nebraska,31,28432,353,2020,8,2020-08,0,187,2.7142857142857144,247.14285714285714
15536,2020-08-10,Nebraska,31,28696,354,2020,8,2020-08,1,264,2.857142857142857,248.57142857142858
15537,2020-08-11,Nebraska,31,29030,357,2020,8,2020-08,3,334,2.5714285714285716,264.57142857142856
15538,2020-08-12,Nebraska,31,29244,359,2020,8,2020-08,2,214,2.4285714285714284,250.71428571428572
15539,2020-08-13,Nebraska,31,29660,362,2020,8,2020-08,3,416,2.142857142857143,262.7142857142857
15540,2020-08-14,Nebraska,31,29988,363,2020,8,2020-08,1,328,1.5714285714285714,269.14285714285717
15541,2020-08-15,Nebraska,31,30241,363,2020,8,2020-08,0,253,1.4285714285714286,285.14285714285717
15542,2020-08-16,Nebraska,31,30372,363,2020,8,2020-08,0,131,1.4285714285714286,277.14285714285717
15543,2020-08-17,Nebraska,31,30563,363,2020,8,2020-08,0,191,1.2857142857142858,266.7142857142857
15544,2020-08-18,Nebraska,31,30825,370,2020,8,2020-08,7,262,1.8571428571428572,256.42857142857144
15545,2020-08-19,Nebraska,31,31040,373,2020,8,2020-08,3,215,2.0,256.57142857142856
15546,2020-08-20,Nebraska,31,31348,377,2020,8,2020-08,4,308,2.142857142857143,241.14285714285714
15547,2020-08-21,Nebraska,31,31626,381,2020,8,2020-08,4,278,2.5714285714285716,234.0
15548,2020-08-22,Nebraska,31,31780,382,2020,8,2020-08,1,154,2.7142857142857144,219.85714285714286
15549,2020-08-23,Nebraska,31,31889,384,2020,8,2020-08,2,109,3.0,216.71428571428572
15550,2020-08-24,Nebraska,31,32047,384,2020,8,2020-08,0,158,3.0,212.0
15551,2020-08-25,Nebraska,31,32379,386,2020,8,2020-08,2,332,2.2857142857142856,222.0
15552,2020-08-26,Nebraska,31,32727,390,2020,8,2020-08,4,348,2.4285714285714284,241.0
15553,2020-08-27,Nebraska,31,33101,394,2020,8,2020-08,4,374,2.4285714285714284,250.42857142857142
15554,2020-08-28,Nebraska,31,33436,399,2020,8,2020-08,5,335,2.5714285714285716,258.57142857142856
15555,2020-08-29,Nebraska,31,33753,400,2020,8,2020-08,1,317,2.5714285714285716,281.85714285714283
15556,2020-08-30,Nebraska,31,34046,400,2020,8,2020-08,0,293,2.2857142857142856,308.14285714285717
15557,2020-08-31,Nebraska,31,34287,402,2020,8,2020-08,2,241,2.5714285714285716,320.0
15558,2020-09-01,Nebraska,31,34574,405,2020,9,2020-09,3,287,2.7142857142857144,313.57142857142856
15559,2020-09-02,Nebraska,31,34995,408,2020,9,2020-09,3,421,2.5714285714285716,324.0
15560,2020-09-03,Nebraska,31,35469,410,2020,9,2020-09,2,474,2.2857142857142856,338.2857142857143
15561,2020-09-04,Nebraska,31,35661,411,2020,9,2020-09,1,192,1.7142857142857142,317.85714285714283
15562,2020-09-05,Nebraska,31,35805,415,2020,9,2020-09,4,144,2.142857142857143,293.14285714285717
15563,2020-09-06,Nebraska,31,35891,415,2020,9,2020-09,0,86,2.142857142857143,263.57142857142856
15564,2020-09-07,Nebraska,31,35975,415,2020,9,2020-09,0,84,1.8571428571428572,241.14285714285714
15565,2020-09-08,Nebraska,31,36477,418,2020,9,2020-09,3,502,1.8571428571428572,271.85714285714283
15566,2020-09-09,Nebraska,31,36917,434,2020,9,2020-09,16,440,3.7142857142857144,274.57142857142856
15567,2020-09-10,Nebraska,31,37373,440,2020,9,2020-09,6,456,4.285714285714286,272.0
15568,2020-09-11,Nebraska,31,37841,449,2020,9,2020-09,9,468,5.428571428571429,311.42857142857144
15569,2020-09-12,Nebraska,31,38108,449,2020,9,2020-09,0,267,4.857142857142857,329.0
15570,2020-09-13,Nebraska,31,38188,449,2020,9,2020-09,0,80,4.857142857142857,328.14285714285717
15571,2020-09-14,Nebraska,31,38642,450,2020,9,2020-09,1,454,5.0,381.0
15572,2020-09-15,Nebraska,31,38970,451,2020,9,2020-09,1,328,4.714285714285714,356.14285714285717
15573,2020-09-16,Nebraska,31,39419,455,2020,9,2020-09,4,449,3.0,357.42857142857144
15574,2020-09-17,Nebraska,31,39921,457,2020,9,2020-09,2,502,2.4285714285714284,364.0
15575,2020-09-18,Nebraska,31,40387,457,2020,9,2020-09,0,466,1.1428571428571428,363.7142857142857
15576,2020-09-19,Nebraska,31,40797,457,2020,9,2020-09,0,410,1.1428571428571428,384.14285714285717
15577,2020-09-20,Nebraska,31,41083,457,2020,9,2020-09,0,286,1.1428571428571428,413.57142857142856
15578,2020-09-21,Nebraska,31,41388,464,2020,9,2020-09,7,305,2.0,392.2857142857143
15579,2020-09-22,Nebraska,31,41828,473,2020,9,2020-09,9,440,3.142857142857143,408.2857142857143
15580,2020-09-23,Nebraska,31,42278,477,2020,9,2020-09,4,450,3.142857142857143,408.42857142857144
15581,2020-09-24,Nebraska,31,42731,478,2020,9,2020-09,1,453,3.0,401.42857142857144
15582,2020-09-25,Nebraska,31,43162,483,2020,9,2020-09,5,431,3.7142857142857144,396.42857142857144
15583,2020-09-26,Nebraska,31,43596,484,2020,9,2020-09,1,434,3.857142857142857,399.85714285714283
15584,2020-09-27,Nebraska,31,44063,485,2020,9,2020-09,1,467,4.0,425.7142857142857
15585,2020-09-28,Nebraska,31,44578,487,2020,9,2020-09,2,515,3.2857142857142856,455.7142857142857
15586,2020-09-29,Nebraska,31,45044,493,2020,9,2020-09,6,466,2.857142857142857,459.42857142857144
15587,2020-09-30,Nebraska,31,45564,493,2020,9,2020-09,0,520,2.2857142857142856,469.42857142857144
15588,2020-10-01,Nebraska,31,46185,497,2020,10,2020-10,4,621,2.7142857142857144,493.42857142857144
15589,2020-10-02,Nebraska,31,46977,498,2020,10,2020-10,1,792,2.142857142857143,545.0
15590,2020-10-03,Nebraska,31,47403,503,2020,10,2020-10,5,426,2.7142857142857144,543.8571428571429
15591,2020-10-04,Nebraska,31,47807,504,2020,10,2020-10,1,404,2.7142857142857144,534.8571428571429
15592,2020-10-05,Nebraska,31,48259,509,2020,10,2020-10,5,452,3.142857142857143,525.8571428571429
15593,2020-10-06,Nebraska,31,48757,511,2020,10,2020-10,2,498,2.5714285714285716,530.4285714285714
15594,2020-10-07,Nebraska,31,49396,516,2020,10,2020-10,5,639,3.2857142857142856,547.4285714285714
15595,2020-10-08,Nebraska,31,50059,518,2020,10,2020-10,2,663,3.0,553.4285714285714
15596,2020-10-09,Nebraska,31,50168,522,2020,10,2020-10,4,109,3.4285714285714284,455.85714285714283
15597,2020-10-10,Nebraska,31,51887,525,2020,10,2020-10,3,1719,3.142857142857143,640.5714285714286
15598,2020-10-11,Nebraska,31,52382,525,2020,10,2020-10,0,495,3.0,653.5714285714286
15599,2020-10-12,Nebraska,31,52839,529,2020,10,2020-10,4,457,2.857142857142857,654.2857142857143
15600,2020-10-13,Nebraska,31,53543,533,2020,10,2020-10,4,704,3.142857142857143,683.7142857142857
15601,2020-10-14,Nebraska,31,54467,536,2020,10,2020-10,3,924,2.857142857142857,724.4285714285714
15602,2020-10-15,Nebraska,31,55428,546,2020,10,2020-10,10,961,4.0,767.0
15603,2020-10-16,Nebraska,31,56724,556,2020,10,2020-10,10,1296,4.857142857142857,936.5714285714286
15604,2020-10-17,Nebraska,31,57334,557,2020,10,2020-10,1,610,4.571428571428571,778.1428571428571
15605,2020-10-18,Nebraska,31,58068,557,2020,10,2020-10,0,734,4.571428571428571,812.2857142857143
15606,2020-10-19,Nebraska,31,58817,568,2020,10,2020-10,11,749,5.571428571428571,854.0
15607,2020-10-20,Nebraska,31,59409,575,2020,10,2020-10,7,592,6.0,838.0
15608,2020-10-21,Nebraska,31,60308,586,2020,10,2020-10,11,899,7.142857142857143,834.4285714285714
15609,2020-10-22,Nebraska,31,61285,589,2020,10,2020-10,3,977,6.142857142857143,836.7142857142857
15610,2020-10-23,Nebraska,31,62677,598,2020,10,2020-10,9,1392,6.0,850.4285714285714
15611,2020-10-24,Nebraska,31,63264,607,2020,10,2020-10,9,587,7.142857142857143,847.1428571428571
15612,2020-10-25,Nebraska,31,63849,608,2020,10,2020-10,1,585,7.285714285714286,825.8571428571429
15613,2020-10-26,Nebraska,31,64692,612,2020,10,2020-10,4,843,6.285714285714286,839.2857142857143
15614,2020-10-27,Nebraska,31,65552,626,2020,10,2020-10,14,860,7.285714285714286,877.5714285714286
15615,2020-10-28,Nebraska,31,66682,634,2020,10,2020-10,8,1130,6.857142857142857,910.5714285714286
15616,2020-10-29,Nebraska,31,68150,646,2020,10,2020-10,12,1468,8.142857142857142,980.7142857142857
15617,2020-10-30,Nebraska,31,69699,648,2020,10,2020-10,2,1549,7.142857142857143,1003.1428571428571
15618,2020-10-31,Nebraska,31,70761,654,2020,10,2020-10,6,1062,6.714285714285714,1071.0
15619,2020-11-01,Nebraska,31,71666,661,2020,11,2020-11,7,905,7.571428571428571,1116.7142857142858
15620,2020-11-02,Nebraska,31,72905,662,2020,11,2020-11,1,1239,7.142857142857143,1173.2857142857142
15621,2020-11-03,Nebraska,31,74120,665,2020,11,2020-11,3,1215,5.571428571428571,1224.0
15622,2020-11-04,Nebraska,31,76145,676,2020,11,2020-11,11,2025,6.0,1351.857142857143
15623,2020-11-05,Nebraska,31,78061,681,2020,11,2020-11,5,1916,5.0,1415.857142857143
15624,2020-11-06,Nebraska,31,80693,710,2020,11,2020-11,29,2632,8.857142857142858,1570.5714285714287
15625,2020-11-07,Nebraska,31,82395,715,2020,11,2020-11,5,1702,8.714285714285714,1662.0
15626,2020-11-08,Nebraska,31,83969,715,2020,11,2020-11,0,1574,7.714285714285714,1757.5714285714287
15627,2020-11-09,Nebraska,31,85551,719,2020,11,2020-11,4,1582,8.142857142857142,1806.5714285714287
15628,2020-11-10,Nebraska,31,87743,745,2020,11,2020-11,26,2192,11.428571428571429,1946.142857142857
15629,2020-11-11,Nebraska,31,89977,745,2020,11,2020-11,0,2234,9.857142857142858,1976.0
15630,2020-11-12,Nebraska,31,92737,772,2020,11,2020-11,27,2760,13.0,2096.5714285714284
15631,2020-11-13,Nebraska,31,95010,794,2020,11,2020-11,22,2273,12.0,2045.2857142857142
15632,2020-11-14,Nebraska,31,96834,795,2020,11,2020-11,1,1824,11.428571428571429,2062.714285714286
15633,2020-11-15,Nebraska,31,98161,796,2020,11,2020-11,1,1327,11.571428571428571,2027.4285714285713
15634,2020-11-16,Nebraska,31,101707,810,2020,11,2020-11,14,3546,13.0,2308.0
15635,2020-11-17,Nebraska,31,103805,832,2020,11,2020-11,22,2098,12.428571428571429,2294.5714285714284
15636,2020-11-18,Nebraska,31,106617,842,2020,11,2020-11,10,2812,13.857142857142858,2377.1428571428573
15637,2020-11-19,Nebraska,31,109325,866,2020,11,2020-11,24,2708,13.428571428571429,2369.714285714286
15638,2020-11-20,Nebraska,31,111915,925,2020,11,2020-11,59,2590,18.714285714285715,2415.0
15639,2020-11-21,Nebraska,31,113225,933,2020,11,2020-11,8,1310,19.714285714285715,2341.5714285714284
15640,2020-11-22,Nebraska,31,114061,937,2020,11,2020-11,4,836,20.142857142857142,2271.4285714285716
15641,2020-11-23,Nebraska,31,116434,962,2020,11,2020-11,25,2373,21.714285714285715,2103.8571428571427
15642,2020-11-24,Nebraska,31,117929,985,2020,11,2020-11,23,1495,21.857142857142858,2017.7142857142858
15643,2020-11-25,Nebraska,31,120459,1008,2020,11,2020-11,23,2530,23.714285714285715,1977.4285714285713
15644,2020-11-26,Nebraska,31,123124,1011,2020,11,2020-11,3,2665,20.714285714285715,1971.2857142857142
15645,2020-11-27,Nebraska,31,124664,1017,2020,11,2020-11,6,1540,13.142857142857142,1821.2857142857142
15646,2020-11-28,Nebraska,31,125820,1021,2020,11,2020-11,4,1156,12.571428571428571,1799.2857142857142
15647,2020-11-29,Nebraska,31,127022,1025,2020,11,2020-11,4,1202,12.571428571428571,1851.5714285714287
15648,2020-11-30,Nebraska,31,129043,1047,2020,11,2020-11,22,2021,12.142857142857142,1801.2857142857142
15649,2020-12-01,Nebraska,31,130796,1092,2020,12,2020-12,45,1753,15.285714285714286,1838.142857142857
15650,2020-12-02,Nebraska,31,133139,1139,2020,12,2020-12,47,2343,18.714285714285715,1811.4285714285713
15651,2020-12-03,Nebraska,31,135123,1180,2020,12,2020-12,41,1984,24.142857142857142,1714.142857142857
15652,2020-12-04,Nebraska,31,136968,1205,2020,12,2020-12,25,1845,26.857142857142858,1757.7142857142858
15653,2020-12-05,Nebraska,31,139103,1208,2020,12,2020-12,3,2135,26.714285714285715,1897.5714285714287
15654,2020-12-06,Nebraska,31,140318,1219,2020,12,2020-12,11,1215,27.714285714285715,1899.4285714285713
15655,2020-12-07,Nebraska,31,141918,1251,2020,12,2020-12,32,1600,29.142857142857142,1839.2857142857142
15656,2020-12-08,Nebraska,31,143328,1295,2020,12,2020-12,44,1410,29.0,1790.2857142857142
15657,2020-12-09,Nebraska,31,144755,1311,2020,12,2020-12,16,1427,24.571428571428573,1659.4285714285713
15658,2020-12-10,Nebraska,31,146456,1358,2020,12,2020-12,47,1701,25.428571428571427,1619.0
15659,2020-12-11,Nebraska,31,147727,1377,2020,12,2020-12,19,1271,24.571428571428573,1537.0
15660,2020-12-12,Nebraska,31,148467,1395,2020,12,2020-12,18,740,26.714285714285715,1337.7142857142858
15661,2020-12-13,Nebraska,31,149695,1399,2020,12,2020-12,4,1228,25.714285714285715,1339.5714285714287
15662,2020-12-14,Nebraska,31,150322,1442,2020,12,2020-12,43,627,27.285714285714285,1200.5714285714287
15663,2020-12-15,Nebraska,31,151901,1464,2020,12,2020-12,22,1579,24.142857142857142,1224.7142857142858
15664,2020-12-16,Nebraska,31,153244,1472,2020,12,2020-12,8,1343,23.0,1212.7142857142858
15665,2020-12-17,Nebraska,31,154425,1482,2020,12,2020-12,10,1181,17.714285714285715,1138.4285714285713
15666,2020-12-18,Nebraska,31,155764,1500,2020,12,2020-12,18,1339,17.571428571428573,1148.142857142857
15667,2020-12-19,Nebraska,31,156433,1505,2020,12,2020-12,5,669,15.714285714285714,1138.0
15668,2020-12-20,Nebraska,31,157171,1515,2020,12,2020-12,10,738,16.571428571428573,1068.0
15669,2020-12-21,Nebraska,31,158119,1540,2020,12,2020-12,25,948,14.0,1113.857142857143
15670,2020-12-22,Nebraska,31,159267,1553,2020,12,2020-12,13,1148,12.714285714285714,1052.2857142857142
15671,2020-12-23,Nebraska,31,160586,1597,2020,12,2020-12,44,1319,17.857142857142858,1048.857142857143
15672,2020-12-24,Nebraska,31,161338,1601,2020,12,2020-12,4,752,17.0,987.5714285714286
15673,2020-12-25,Nebraska,31,161960,1594,2020,12,2020-12,0,622,14.428571428571429,885.1428571428571
15674,2020-12-26,Nebraska,31,162272,1595,2020,12,2020-12,1,312,13.857142857142858,834.1428571428571
15675,2020-12-27,Nebraska,31,162886,1595,2020,12,2020-12,0,614,12.428571428571429,816.4285714285714
15676,2020-12-28,Nebraska,31,163903,1625,2020,12,2020-12,30,1017,13.142857142857142,826.2857142857143
15677,2020-12-29,Nebraska,31,164892,1641,2020,12,2020-12,16,989,13.571428571428571,803.5714285714286
15678,2020-12-30,Nebraska,31,166385,1651,2020,12,2020-12,10,1493,8.714285714285714,828.4285714285714
15679,2020-12-31,Nebraska,31,167795,1690,2020,12,2020-12,39,1410,13.714285714285714,922.4285714285714
15680,2021-01-01,Nebraska,31,168567,1707,2021,1,2021-01,17,772,16.142857142857142,943.8571428571429
15681,2021-01-02,Nebraska,31,169330,1708,2021,1,2021-01,1,763,16.142857142857142,1008.2857142857143
15682,2021-01-03,Nebraska,31,170037,1708,2021,1,2021-01,0,707,16.142857142857142,1021.5714285714286
15683,2021-01-04,Nebraska,31,170778,1727,2021,1,2021-01,19,741,14.571428571428571,982.1428571428571
15684,2021-01-05,Nebraska,31,172067,1747,2021,1,2021-01,20,1289,15.142857142857142,1025.0
15685,2021-01-06,Nebraska,31,173625,1756,2021,1,2021-01,9,1558,15.0,1034.2857142857142
15686,2021-01-07,Nebraska,31,174590,1881,2021,1,2021-01,125,965,27.285714285714285,970.7142857142857
15687,2021-01-08,Nebraska,31,175655,1808,2021,1,2021-01,0,1065,24.857142857142858,1012.5714285714286
15688,2021-01-09,Nebraska,31,176645,1812,2021,1,2021-01,4,990,25.285714285714285,1045.0
15689,2021-01-10,Nebraska,31,177001,1815,2021,1,2021-01,3,356,25.714285714285715,994.8571428571429
15690,2021-01-11,Nebraska,31,177655,1835,2021,1,2021-01,20,654,25.857142857142858,982.4285714285714
15691,2021-01-12,Nebraska,31,178690,1859,2021,1,2021-01,24,1035,26.428571428571427,946.1428571428571
15692,2021-01-13,Nebraska,31,180160,1870,2021,1,2021-01,11,1470,26.714285714285715,933.5714285714286
15693,2021-01-14,Nebraska,31,181091,1885,2021,1,2021-01,15,931,11.0,928.7142857142857
15694,2021-01-15,Nebraska,31,181895,1904,2021,1,2021-01,19,804,13.714285714285714,891.4285714285714
15695,2021-01-16,Nebraska,31,181895,1904,2021,1,2021-01,0,0,13.142857142857142,750.0
15696,2021-01-17,Nebraska,31,182914,1905,2021,1,2021-01,1,1019,12.857142857142858,844.7142857142857
15697,2021-01-18,Nebraska,31,183228,1908,2021,1,2021-01,3,314,10.428571428571429,796.1428571428571
15698,2021-01-19,Nebraska,31,183687,1914,2021,1,2021-01,6,459,7.857142857142857,713.8571428571429
